Date,Open,High,Low,Close,Adj Close,Volume
2021-12-09,88.349998,89.919998,87.294998,87.820000,87.820000,439400
2021-12-10,88.400002,88.550003,86.040001,87.910004,87.910004,787200
2021-12-13,86.980003,87.379997,84.838997,85.430000,85.430000,669900
2021-12-14,85.209999,86.459999,84.214996,86.099998,86.099998,845500
2021-12-15,85.900002,85.959999,82.250000,83.699997,83.699997,1319300
2021-12-16,84.410004,84.410004,80.489998,81.099998,81.099998,773200
2021-12-17,80.849998,82.639999,79.080002,82.129997,82.129997,1331500
2021-12-20,80.000000,81.820000,79.070000,81.419998,81.419998,1092800
2021-12-21,82.349998,86.419998,82.180000,86.190002,86.190002,816100
2021-12-22,86.309998,89.720001,85.639999,89.309998,89.309998,972200
2021-12-23,90.070000,91.500000,88.949997,90.970001,90.970001,602900
2021-12-27,90.809998,92.110001,89.709999,91.980003,91.980003,666100
2021-12-28,91.800003,92.754997,91.199997,91.320000,91.320000,412100
2021-12-29,91.300003,91.802002,90.559998,90.860001,90.860001,285100
2021-12-30,90.680000,92.419998,90.680000,91.330002,91.330002,377700
2021-12-31,90.750000,91.760002,90.050003,90.580002,90.580002,338700
2022-01-03,92.089996,93.320000,91.360001,92.040001,92.040001,791300
2022-01-04,92.910004,95.279999,92.605003,94.589996,94.589996,1239800
2022-01-05,94.120003,94.830002,90.510002,90.790001,90.790001,803300
2022-01-06,91.019997,91.980003,88.769997,90.570000,90.570000,609000
2022-01-07,90.980003,93.029999,90.599998,91.260002,91.260002,773500
2022-01-10,90.510002,90.599998,86.324997,88.580002,88.580002,894200
2022-01-11,88.669998,94.318001,88.650002,93.120003,93.120003,1400800
2022-01-12,94.900002,97.330002,92.260002,92.620003,92.620003,1384100
2022-01-13,92.699997,93.105003,89.320000,89.620003,89.620003,1337800
2022-01-14,89.110001,89.285004,85.040001,86.779999,86.779999,1321200
2022-01-18,85.834999,86.082001,83.089996,84.419998,84.419998,1226000
2022-01-19,84.589996,85.260002,81.589996,82.360001,82.360001,842100
2022-01-20,83.279999,85.900002,82.839996,83.059998,83.059998,1437200
2022-01-21,82.269997,85.169998,81.610001,83.849998,83.849998,1172700
2022-01-24,81.500000,85.589996,79.190002,85.300003,85.300003,1358900
2022-01-25,83.779999,84.889999,81.410004,82.750000,82.750000,947500
2022-01-26,84.550003,85.158997,79.879997,80.860001,80.860001,685500
2022-01-27,81.769997,83.620003,80.599998,81.230003,81.230003,1122500
2022-01-28,81.290001,84.639999,80.070000,84.639999,84.639999,789900
2022-01-31,84.680000,88.639999,84.440002,88.639999,88.639999,1157700
2022-02-01,89.379997,89.720001,87.230003,89.239998,89.239998,676000
2022-02-02,89.629997,90.860001,87.985001,88.440002,88.440002,1002600
2022-02-03,87.139999,88.029999,85.110001,85.559998,85.559998,866200
2022-02-04,85.389999,87.779999,84.839996,86.919998,86.919998,519700
2022-02-07,87.370003,89.790001,86.110001,88.389999,88.389999,946500
2022-02-08,88.389999,93.540001,88.190002,93.360001,93.360001,1109900
2022-02-09,94.500000,97.040001,93.300003,93.720001,93.720001,1305800
2022-02-10,91.779999,96.680000,91.370003,94.760002,94.760002,651400
2022-02-11,94.900002,95.129997,90.949997,92.269997,92.269997,916300
2022-02-14,91.949997,94.540001,91.570000,92.129997,92.129997,893000
2022-02-15,93.580002,95.889999,92.769997,95.519997,95.519997,1004600
2022-02-16,94.699997,96.440002,94.199997,95.820000,95.820000,582900
2022-02-17,94.570000,96.290001,92.720001,92.870003,92.870003,1448400
2022-02-18,92.410004,94.669998,92.279999,92.650002,92.650002,632300
2022-02-22,90.989998,93.349998,90.500000,91.199997,91.199997,1351100
2022-02-23,92.750000,93.160004,89.250000,89.620003,89.620003,1039900
2022-02-24,83.389999,90.989998,81.739998,89.250000,89.250000,2371500
2022-02-25,89.059998,90.760002,84.120003,86.019997,86.019997,2054500
2022-02-28,84.290001,85.095001,82.730003,84.629997,84.629997,1413300
2022-03-01,84.669998,85.529999,81.010002,81.800003,81.800003,1277400
2022-03-02,82.699997,85.639999,82.239998,84.940002,84.940002,1233300
2022-03-03,85.559998,85.739998,81.279999,81.480003,81.480003,752500
2022-03-04,81.099998,81.099998,78.250999,79.430000,79.430000,879400
2022-03-07,79.150002,79.305000,73.720001,73.940002,73.940002,2433600
2022-03-08,74.610001,80.279999,74.033997,78.410004,78.410004,1634600
2022-03-09,81.160004,81.849998,80.080002,80.440002,80.440002,866000
2022-03-10,78.830002,83.620003,78.440002,83.139999,83.139999,982000
2022-03-11,84.209999,84.610001,81.870003,81.870003,81.870003,1139500
2022-03-14,81.839996,82.919998,79.290001,81.029999,81.029999,913400
2022-03-15,82.870003,84.769997,81.730003,83.040001,83.040001,714000
2022-03-16,84.360001,86.709999,83.680000,86.580002,86.580002,778300
2022-03-17,85.599998,87.129997,84.919998,86.589996,86.589996,695600
2022-03-18,86.010002,87.785004,85.470001,86.430000,86.430000,1404200
2022-03-21,86.300003,86.300003,83.629997,84.730003,84.730003,709400
2022-03-22,85.010002,85.790001,84.019997,84.769997,84.769997,968100
2022-03-23,83.989998,85.459999,83.690002,84.500000,84.500000,727600
2022-03-24,85.000000,85.055000,83.250000,84.129997,84.129997,1735700
2022-03-25,84.870003,86.230003,84.239998,85.120003,85.120003,900600
2022-03-28,85.150002,85.570000,84.089996,84.839996,84.839996,917400
2022-03-29,85.989998,87.449997,85.400002,86.519997,86.519997,1014200
2022-03-30,85.919998,86.180000,84.589996,85.000000,85.000000,754100
2022-03-31,84.949997,86.180000,84.059998,84.480003,84.480003,513000
2022-04-01,83.750000,84.940002,83.059998,84.690002,84.690002,600900
2022-04-04,85.070000,85.099998,83.805000,84.389999,84.389999,517900
2022-04-05,84.980003,85.239998,82.300003,83.910004,83.910004,691900
2022-04-06,82.709999,83.169998,80.320000,81.769997,81.769997,757600
2022-04-07,81.160004,81.730003,79.309998,81.180000,81.180000,1018500
2022-04-08,81.160004,82.430000,79.680000,81.160004,81.160004,443000
2022-04-11,80.330002,81.879997,80.129997,81.110001,81.110001,481200
2022-04-12,81.879997,83.730003,81.620003,82.139999,82.139999,525400
2022-04-13,83.050003,85.610001,82.779999,85.230003,85.230003,725400
2022-04-14,85.330002,86.540001,85.330002,86.290001,86.290001,452900
2022-04-18,86.000000,86.000000,84.059998,85.150002,85.150002,568800
2022-04-19,85.430000,87.040001,85.430000,86.830002,86.830002,667200
2022-04-20,87.419998,88.309998,84.949997,85.029999,85.029999,567800
2022-04-21,86.709999,87.040001,82.870003,83.059998,83.059998,713200
2022-04-22,82.480003,83.309998,82.089996,82.230003,82.230003,665800
2022-04-25,81.629997,83.940002,81.199997,83.669998,83.669998,542400
2022-04-26,83.419998,83.959999,79.750000,79.750000,79.750000,823100
2022-04-27,79.660004,81.050003,78.750000,79.360001,79.360001,675600
2022-04-28,80.129997,82.129997,79.070000,81.760002,81.760002,742800
2022-04-29,81.320000,83.059998,80.010002,80.029999,80.029999,630800
2022-05-02,80.199997,80.970001,77.875000,80.919998,80.919998,715800
2022-05-03,81.389999,81.400002,77.919998,79.480003,79.480003,629000
2022-05-04,79.320000,79.930000,76.559998,79.750000,79.750000,726600
2022-05-05,78.870003,79.250000,75.459999,75.940002,75.940002,436300
2022-05-06,75.900002,76.190002,72.769997,74.879997,74.879997,917100
2022-05-09,74.059998,75.070000,68.500000,69.000000,69.000000,1744400
2022-05-10,71.160004,72.550003,67.385002,67.769997,67.769997,2159100
2022-05-11,69.019997,72.180000,68.114998,70.019997,70.019997,2719300
2022-05-12,68.959999,70.830002,68.370003,70.500000,70.500000,1760500
2022-05-13,71.419998,73.260002,71.419998,72.589996,72.589996,1102100
2022-05-16,72.360001,72.849998,71.150002,72.000000,72.000000,935100
2022-05-17,73.720001,74.290001,70.629997,71.480003,71.480003,776100
2022-05-18,70.129997,70.980003,68.820000,69.559998,69.559998,1361200
2022-05-19,68.980003,69.610001,67.410004,67.820000,67.820000,1554500
2022-05-20,68.190002,68.269997,64.114998,65.190002,65.190002,1405100
2022-05-23,65.230003,66.862000,62.860001,66.760002,66.760002,1463600
2022-05-24,65.529999,66.290001,63.060001,63.459999,63.459999,784500
2022-05-25,62.590000,66.489998,62.590000,65.360001,65.360001,930900
2022-05-26,65.900002,68.010002,65.860001,67.209999,67.209999,715100
2022-05-27,67.470001,70.120003,67.470001,70.070000,70.070000,833100
2022-05-31,70.519997,70.742996,69.180000,70.370003,70.370003,1074000
2022-06-01,70.559998,71.120003,68.989998,69.980003,69.980003,698900
2022-06-02,69.839996,71.919998,69.839996,71.839996,71.839996,857300
2022-06-03,71.070000,72.330002,70.639999,71.320000,71.320000,602000
2022-06-06,72.050003,72.470001,70.129997,70.160004,70.160004,545200
2022-06-07,69.709999,72.884003,69.199997,72.720001,72.720001,742500
2022-06-08,72.440002,73.235001,71.800003,71.900002,71.900002,564500
2022-06-09,71.690002,71.690002,69.830002,70.430000,70.430000,753800
2022-06-10,70.029999,70.705002,67.790001,69.000000,69.000000,642100
2022-06-13,66.379997,66.724998,63.919998,64.260002,64.260002,987600
2022-06-14,64.099998,64.940002,63.259998,63.599998,63.599998,839600
2022-06-15,64.269997,65.697998,63.915001,64.419998,64.419998,794700
2022-06-16,62.570000,62.645000,61.111000,61.470001,61.470001,988900
2022-06-17,61.730000,65.470001,61.695000,65.059998,65.059998,1075100
2022-06-21,65.910004,66.000000,64.290001,65.349998,65.349998,1017200
2022-06-22,64.800003,66.209999,64.800003,64.949997,64.949997,904600
2022-06-23,65.470001,67.800003,64.860001,67.489998,67.489998,814900
2022-06-24,68.019997,72.139999,68.019997,71.620003,71.620003,1149300
2022-06-27,71.610001,71.684998,69.739998,71.029999,71.029999,828000
2022-06-28,71.599998,73.400002,68.750000,69.580002,69.580002,916900
2022-06-29,69.089996,69.275002,67.720001,68.349998,68.349998,616600
2022-06-30,67.339996,69.099998,65.860001,68.010002,68.010002,741600
2022-07-01,68.379997,69.870003,67.888000,69.290001,69.290001,598800
2022-07-05,68.139999,71.739998,67.699997,71.519997,71.519997,936700
2022-07-06,71.500000,72.470001,69.300003,70.489998,70.489998,659500
2022-07-07,71.620003,73.339996,71.080002,73.139999,73.139999,685700
2022-07-08,72.800003,73.669998,71.720001,73.050003,73.050003,675400
2022-07-11,72.279999,73.224998,71.550003,71.750000,71.750000,605300
2022-07-12,71.690002,72.970001,70.910004,71.589996,71.589996,793600
2022-07-13,70.120003,72.839996,69.860001,72.529999,72.529999,611400
2022-07-14,71.169998,72.639999,71.169998,72.410004,72.410004,550600
2022-07-15,73.769997,75.110001,73.480003,75.019997,75.019997,694900
2022-07-18,75.410004,76.660004,75.110001,75.230003,75.230003,1080300
2022-07-19,75.320000,77.830002,75.320000,77.559998,77.559998,785900
2022-07-20,77.559998,79.940002,77.559998,79.440002,79.440002,864400
2022-07-21,78.849998,80.160004,77.930000,79.769997,79.769997,735900
2022-07-22,79.989998,80.589996,78.605003,79.389999,79.389999,482200
2022-07-25,79.199997,79.709999,77.269997,77.500000,77.500000,691200
2022-07-26,76.739998,76.955002,75.080002,76.529999,76.529999,640600
2022-07-27,77.699997,78.320000,76.620003,78.110001,78.110001,670300
2022-07-28,78.000000,80.150002,77.500000,79.919998,79.919998,571900
2022-07-29,79.790001,79.790001,78.250000,78.809998,78.809998,619100
2022-08-01,78.410004,79.389999,77.025002,78.870003,78.870003,420500
2022-08-02,78.250000,79.245003,78.000000,79.000000,79.000000,340800
2022-08-03,79.970001,81.644997,79.610001,81.220001,81.220001,604600
2022-08-04,81.400002,81.820000,80.250000,80.290001,80.290001,570800
2022-08-05,79.410004,81.419998,79.370003,80.250000,80.250000,586800
2022-08-08,80.919998,82.959999,80.525002,81.089996,81.089996,924600
2022-08-09,79.940002,79.940002,73.230003,76.449997,76.449997,2043600
2022-08-10,77.550003,78.790001,76.800003,77.110001,77.110001,775700
2022-08-11,78.250000,79.129997,73.480003,74.709999,74.709999,1731600
2022-08-12,75.010002,77.000000,75.010002,76.690002,76.690002,873500
2022-08-15,76.300003,78.589996,75.879997,78.250000,78.250000,740500
2022-08-16,77.620003,79.370003,77.410004,78.750000,78.750000,593700
2022-08-17,77.480003,78.294998,76.970001,77.809998,77.809998,445300
2022-08-18,77.699997,78.370003,77.260002,78.230003,78.230003,530100
2022-08-19,77.099998,78.419998,77.040001,77.660004,77.660004,841700
2022-08-22,76.220001,76.650002,74.625000,74.750000,74.750000,636900
2022-08-23,74.959999,77.139999,74.959999,76.209999,76.209999,788100
2022-08-24,76.080002,77.489998,76.055000,76.820000,76.820000,440900
2022-08-25,77.480003,77.629997,76.035004,77.459999,77.459999,346700
2022-08-26,77.660004,77.660004,74.320000,74.639999,74.639999,768900
2022-08-29,73.580002,74.470001,72.980003,73.070000,73.070000,813500
2022-08-30,73.040001,73.059998,69.540001,69.989998,69.989998,1313100
2022-08-31,70.389999,70.570000,67.620003,67.750000,67.750000,1243000
2022-09-01,66.620003,67.110001,64.820000,65.760002,65.760002,1642000
2022-09-02,66.300003,66.730003,64.610001,65.809998,65.809998,956200
2022-09-06,66.089996,66.500000,64.410004,64.839996,64.839996,843600
2022-09-07,64.750000,67.894997,64.750000,67.830002,67.830002,969000
2022-09-08,67.070000,69.849998,66.361000,69.849998,69.849998,971400
2022-09-09,70.459999,71.440002,70.035004,71.279999,71.279999,653500
2022-09-12,71.809998,72.699997,71.400002,71.709999,71.709999,592600
2022-09-13,70.000000,70.989998,69.099998,69.489998,69.489998,647000
2022-09-14,69.730003,70.110001,68.120003,69.580002,69.580002,628000
2022-09-15,68.989998,70.260002,67.830002,68.089996,68.089996,628700
2022-09-16,67.110001,67.110001,64.940002,65.580002,65.580002,1332900
2022-09-19,64.660004,66.110001,64.610001,64.860001,64.860001,1013000
2022-09-20,64.680000,65.010002,62.439999,63.020000,63.020000,846900
2022-09-21,63.070000,63.349998,60.759998,60.860001,60.860001,1543100
2022-09-22,60.480000,60.595001,57.180000,57.470001,57.470001,1418300
2022-09-23,56.310001,56.650002,54.150002,55.880001,55.880001,1983800
2022-09-26,58.520000,58.950001,56.549999,56.570000,56.570000,1932200
2022-09-27,57.840000,59.119999,56.610001,57.689999,57.689999,1356300
2022-09-28,58.009998,59.115002,57.500000,58.799999,58.799999,900300
2022-09-29,57.790001,58.105000,55.939999,56.959999,56.959999,1220900
2022-09-30,56.520000,58.459999,55.849998,57.660000,57.660000,1090100
2022-10-03,58.139999,59.430000,57.660000,58.360001,58.360001,931300
2022-10-04,59.570000,62.160000,59.509998,62.110001,62.110001,1459300
2022-10-05,61.040001,62.750000,61.040001,62.060001,62.060001,946800
2022-10-06,61.759998,63.049999,61.520000,62.150002,62.150002,950300
2022-10-07,61.540001,61.919998,60.279999,60.889999,60.889999,977100
2022-10-10,61.369999,61.580002,59.945000,60.220001,60.220001,1034300
