Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,36.799999,36.950001,35.939999,36.410000,36.410000,8505800
2022-01-04,35.169998,35.560001,32.419998,33.130001,33.130001,22289800
2022-01-05,33.509998,34.299999,32.500000,32.840000,32.840000,13840300
2022-01-06,32.549999,33.400002,31.610001,32.689999,32.689999,12147300
2022-01-07,32.650002,33.480000,32.099998,32.419998,32.419998,8246300
2022-01-10,31.700001,32.966999,31.014999,32.700001,32.700001,12904700
2022-01-11,33.000000,34.384998,32.599998,34.000000,34.000000,8739800
2022-01-12,34.270000,35.040001,33.424999,34.430000,34.430000,9564300
2022-01-13,34.430000,34.700001,32.889999,32.970001,32.970001,6813200
2022-01-14,32.750000,33.209999,31.684999,32.830002,32.830002,7312900
2022-01-18,32.285000,32.490002,31.500000,31.690001,31.690001,7422100
2022-01-19,31.790001,32.855000,31.530001,31.639999,31.639999,6327600
2022-01-20,32.349998,33.790001,31.879999,31.950001,31.950001,8918300
2022-01-21,31.459999,31.530001,29.190001,29.450001,29.450001,16776100
2022-01-24,28.549999,31.160000,27.750000,31.110001,31.110001,18990000
2022-01-25,29.860001,30.209999,28.370001,28.459999,28.459999,17716200
2022-01-26,29.070000,29.219999,26.500000,26.740000,26.740000,20554800
2022-01-27,27.340000,27.709999,26.559999,26.879999,26.879999,11263300
2022-01-28,27.160000,27.230000,25.969999,26.840000,26.840000,21753400
2022-01-31,27.120001,29.820000,27.120001,29.559999,29.559999,14108700
2022-02-01,29.610001,30.080000,28.540001,30.010000,30.010000,9848100
2022-02-02,30.110001,30.268000,26.969999,27.330000,27.330000,19053300
2022-02-03,24.357000,26.007000,24.010000,24.510000,24.510000,32271000
2022-02-04,25.280001,27.670000,24.270000,27.250000,27.250000,46019700
2022-02-07,27.020000,28.070000,26.219999,26.459999,26.459999,22401200
2022-02-08,25.980000,26.930000,25.700001,26.680000,26.680000,13565900
2022-02-09,27.309999,27.360001,25.860001,26.799999,26.799999,22994900
2022-02-10,26.250000,27.370001,25.360001,25.549999,25.549999,25820700
2022-02-11,25.770000,27.760000,25.230000,25.400000,25.400000,29693700
2022-02-14,25.299999,25.790001,24.540001,24.709999,24.709999,14904200
2022-02-15,25.160000,25.959999,24.730000,25.879999,25.879999,10626700
2022-02-16,25.219999,25.988001,24.830000,25.730000,25.730000,11398600
2022-02-17,25.510000,25.830000,24.610001,24.690001,24.690001,11071800
2022-02-18,24.719999,25.040001,23.610001,23.860001,23.860001,10701400
2022-02-22,23.480000,24.540001,23.379999,23.920000,23.920000,12333200
2022-02-23,23.920000,24.150000,23.370001,23.389999,23.389999,11052600
2022-02-24,22.500000,25.405001,22.309999,25.340000,25.340000,15253700
2022-02-25,25.500000,26.370001,24.959999,26.350000,26.350000,11601500
2022-02-28,26.290001,27.110001,25.975000,26.750000,26.750000,10519400
2022-03-01,26.610001,26.940001,25.865000,26.410000,26.410000,11648300
2022-03-02,26.500000,26.639999,25.420000,26.030001,26.030001,8039300
2022-03-03,26.020000,26.070000,24.709999,24.930000,24.930000,12030200
2022-03-04,25.070000,25.389999,23.760000,24.180000,24.180000,9659500
2022-03-07,24.170000,24.490000,23.090000,23.090000,23.090000,9540100
2022-03-08,22.760000,23.940001,22.340000,23.059999,23.059999,12701400
2022-03-09,23.559999,25.469999,23.540001,25.260000,25.260000,11495900
2022-03-10,24.500000,24.500000,23.459999,23.920000,23.920000,10361300
2022-03-11,24.400000,24.469999,23.049999,23.080000,23.080000,9728500
2022-03-14,22.690001,23.500000,22.139999,22.370001,22.370001,11800400
2022-03-15,22.120001,22.990000,21.920000,22.740000,22.740000,9142300
2022-03-16,23.360001,24.370001,23.100000,24.309999,24.309999,15326100
2022-03-17,23.770000,24.980000,23.620001,24.889999,24.889999,9508900
2022-03-18,24.709999,26.450001,24.709999,26.320000,26.320000,10898100
2022-03-21,26.129999,26.379999,24.959999,25.540001,25.540001,9919400
2022-03-22,25.639999,26.879999,25.549999,26.450001,26.450001,8248000
2022-03-23,25.920000,26.639999,25.580000,25.660000,25.660000,6500900
2022-03-24,25.910000,26.400000,25.504999,26.340000,26.340000,5679300
2022-03-25,26.450001,26.450001,25.110001,25.490000,25.490000,7132200
2022-03-28,25.530001,26.459999,25.530001,26.450001,26.450001,8443200
2022-03-29,25.870001,26.805000,25.459999,26.670000,26.670000,13096600
2022-03-30,26.480000,26.750000,25.315001,25.690001,25.690001,9445300
2022-03-31,25.850000,26.000000,24.580000,24.610001,24.610001,10028400
2022-04-01,24.730000,25.459999,24.510000,24.809999,24.809999,7089100
2022-04-04,25.500000,27.950001,25.500000,27.400000,27.400000,16858000
2022-04-05,27.400000,27.510000,26.100000,26.129999,26.129999,8061500
2022-04-06,25.559999,25.559999,23.870001,24.440001,24.440001,12282800
2022-04-07,24.299999,25.025000,22.790001,23.570000,23.570000,13052300
2022-04-08,23.389999,23.985001,23.100000,23.549999,23.549999,7778300
2022-04-11,23.139999,23.820000,22.450001,23.250000,23.250000,7657500
2022-04-12,23.705000,24.000000,22.660000,22.680000,22.680000,9135800
2022-04-13,22.650000,23.218000,22.530001,22.950001,22.950001,7353200
2022-04-14,23.320000,23.600000,22.090000,22.160000,22.160000,10846100
2022-04-18,22.129999,22.230000,21.240000,21.830000,21.830000,14072600
2022-04-19,21.620001,22.969999,21.360001,22.719999,22.719999,8948400
2022-04-20,22.370001,22.389999,21.030001,21.040001,21.040001,14979700
2022-04-21,21.150000,21.379999,19.870001,20.230000,20.230000,16627300
2022-04-22,19.910000,20.469999,19.469999,19.590000,19.590000,14250800
2022-04-25,19.469999,20.115000,19.299999,20.000000,20.000000,12583000
2022-04-26,19.860001,19.879999,18.910000,19.219999,19.219999,13351700
2022-04-27,18.870001,19.680000,18.320000,18.670000,18.670000,27148800
2022-04-28,20.200001,21.264999,19.049999,21.200001,21.200001,30332400
2022-04-29,21.280001,21.719999,20.490000,20.520000,20.520000,14955800
2022-05-02,20.559999,22.275000,20.334999,22.160000,22.160000,18476500
2022-05-03,22.040001,22.815001,21.709999,22.389999,22.389999,12750900
2022-05-04,22.200001,24.308001,21.940001,24.200001,24.200001,18400000
2022-05-05,23.520000,23.600000,22.129999,22.629999,22.629999,14967200
2022-05-06,22.469999,23.325001,21.680000,22.690001,22.690001,15883500
2022-05-09,22.150000,22.620001,21.045000,21.080000,21.080000,15999900
2022-05-10,21.590000,21.740000,19.770000,20.219999,20.219999,13901300
2022-05-11,20.090000,20.730000,18.870001,18.889999,18.889999,13663800
2022-05-12,18.490000,20.160000,18.325001,20.160000,20.160000,16886100
2022-05-13,20.270000,21.490000,20.230000,21.469999,21.469999,13267600
2022-05-16,21.100000,22.120001,20.924999,21.490000,21.490000,16265900
2022-05-17,21.860001,22.500000,21.645000,22.480000,22.480000,10309700
2022-05-18,21.930000,22.680000,21.782000,22.090000,22.090000,11911200
2022-05-19,22.299999,23.530001,22.209999,23.139999,23.139999,17709900
2022-05-20,23.400000,23.580000,22.049999,22.910000,22.910000,13287200
2022-05-23,22.780001,22.780001,21.945000,22.590000,22.590000,12321600
2022-05-24,18.690001,18.750000,16.139999,17.250000,17.250000,64287800
2022-05-25,17.490000,19.049999,17.459999,18.900000,18.900000,23261200
2022-05-26,18.610001,19.900000,18.469999,19.540001,19.540001,16484300
2022-05-27,19.670000,20.549999,19.549999,20.450001,20.450001,16632900
2022-05-31,20.270000,20.535000,19.389999,19.650000,19.650000,25803900
2022-06-01,19.719999,20.195000,18.600000,18.930000,18.930000,14685900
2022-06-02,18.610001,20.285000,18.559999,20.040001,20.040001,14567800
2022-06-03,19.610001,20.309999,19.260000,19.459999,19.459999,10500800
2022-06-06,19.719999,20.090000,19.150000,19.940001,19.940001,10589200
2022-06-07,19.670000,20.014999,19.375000,19.969999,19.969999,9847100
2022-06-08,20.160000,21.120001,20.135000,20.790001,20.790001,8542000
2022-06-09,20.799999,20.995001,20.190001,20.250000,20.250000,10797600
2022-06-10,19.799999,20.205000,19.139999,19.240000,19.240000,11007900
2022-06-13,18.549999,18.680000,17.020000,17.219999,17.219999,20467200
2022-06-14,17.110001,17.629999,16.920000,17.190001,17.190001,10133700
2022-06-15,17.230000,19.434999,17.150000,19.070000,19.070000,16484100
2022-06-16,18.219999,18.389999,17.299999,17.450001,17.450001,13076800
2022-06-17,17.430000,18.299999,17.100000,18.180000,18.180000,21156900
2022-06-21,18.320000,19.350000,18.180000,18.420000,18.420000,15400600
2022-06-22,18.160000,19.254999,18.070000,18.889999,18.889999,15633200
2022-06-23,19.080000,20.075001,18.920000,19.900000,19.900000,16234600
2022-06-24,20.270000,21.500000,20.059999,21.469999,21.469999,19617600
2022-06-27,21.900000,21.990000,20.459999,20.730000,20.730000,20584700
2022-06-28,20.600000,21.000000,19.629999,19.700001,19.700001,11600800
2022-06-29,20.299999,20.389999,19.125000,19.959999,19.959999,24978600
2022-06-30,19.620001,19.695000,18.010000,18.160000,18.160000,24520400
2022-07-01,18.150000,18.760000,17.809999,18.709999,18.709999,8922700
2022-07-05,18.170000,20.325001,17.790001,20.230000,20.230000,14754900
2022-07-06,20.150000,20.690001,19.434999,19.730000,19.730000,15282800
2022-07-07,19.670000,20.575001,19.480000,20.270000,20.270000,14461800
2022-07-08,19.850000,20.670000,19.620001,20.240000,20.240000,9569000
2022-07-11,19.820000,19.959999,18.420000,18.510000,18.510000,12650100
2022-07-12,18.719999,19.180000,18.370001,18.500000,18.500000,13235600
2022-07-13,17.980000,18.840000,17.709999,18.410000,18.410000,9182500
2022-07-14,18.250000,18.379999,17.320000,17.559999,17.559999,16285700
2022-07-15,19.930000,20.780001,19.629999,20.400000,20.400000,42856000
2022-07-18,20.719999,21.020000,20.230000,20.250000,20.250000,19631500
2022-07-19,20.420000,20.870001,19.639999,20.639999,20.639999,12942200
2022-07-20,21.000000,21.674999,20.799999,21.270000,21.270000,16188100
2022-07-21,20.980000,21.350000,20.570000,20.940001,20.940001,10867600
2022-07-22,19.290001,19.434999,17.920000,18.110001,18.110001,27080800
2022-07-25,18.170000,18.245001,17.760000,18.059999,18.059999,13864700
2022-07-26,17.530001,17.549999,16.775000,17.250000,17.250000,20434600
2022-07-27,18.200001,19.260000,18.035999,19.200001,19.200001,19993000
2022-07-28,18.730000,19.315001,18.370001,19.299999,19.299999,11504700
2022-07-29,19.000000,19.480000,18.709999,19.480000,19.480000,14560700
2022-08-01,19.139999,20.260000,18.980000,19.990000,19.990000,29407000
2022-08-02,23.620001,23.770000,21.900000,22.309999,22.309999,50565700
2022-08-03,22.200001,22.790001,22.200001,22.440001,22.440001,18269800
2022-08-04,22.570000,23.430000,22.434999,22.530001,22.530001,11690700
2022-08-05,22.410000,23.070000,22.170000,22.549999,22.549999,12570600
2022-08-08,22.780001,23.700001,22.719999,22.900000,22.900000,18955300
2022-08-09,22.549999,22.895000,22.360001,22.540001,22.540001,15498500
2022-08-10,23.450001,23.665001,22.790001,22.900000,22.900000,21506200
2022-08-11,23.180000,24.250999,22.799999,22.860001,22.860001,13815900
2022-08-12,23.290001,23.600000,23.049999,23.430000,23.430000,9298600
2022-08-15,23.209999,24.090000,23.129999,23.379999,23.379999,15781700
2022-08-16,23.139999,23.400000,22.549999,22.990000,22.990000,13353600
2022-08-17,22.605000,22.950001,22.160000,22.490000,22.490000,10837700
2022-08-18,22.360001,22.690001,21.930000,22.559999,22.559999,6643200
2022-08-19,22.000000,22.270000,21.514999,21.770000,21.770000,8305900
2022-08-22,21.200001,21.600000,21.110001,21.240000,21.240000,7886500
2022-08-23,21.110001,21.490000,20.530001,20.570000,20.570000,8465600
2022-08-24,20.570000,21.215000,20.389999,21.040001,21.040001,7872400
2022-08-25,21.370001,24.049999,21.340000,24.010000,24.010000,27220700
2022-08-26,23.809999,24.122000,22.900000,23.080000,23.080000,14170000
2022-08-29,22.670000,23.299999,22.538000,22.910000,22.910000,12819400
2022-08-30,23.219999,23.480000,21.709999,21.959999,21.959999,9848700
2022-08-31,23.530001,23.900000,22.620001,23.040001,23.040001,18381600
2022-09-01,22.799999,23.559999,22.125000,22.740000,22.740000,12123200
2022-09-02,22.959999,23.049999,22.010000,22.070000,22.070000,10036700
2022-09-06,21.940001,22.410000,21.240000,22.100000,22.100000,12783800
2022-09-07,23.290001,23.930000,22.760000,23.469999,23.469999,18809200
2022-09-08,23.000000,24.434999,22.850000,24.000000,24.000000,14324300
2022-09-09,24.750000,25.570000,24.455000,25.549999,25.549999,27887900
2022-09-12,25.450001,25.770000,25.190001,25.700001,25.700001,13904500
2022-09-13,24.389999,24.950001,23.850000,24.590000,24.590000,17477000
2022-09-14,24.500000,24.805000,23.620001,24.760000,24.760000,16351300
2022-09-15,24.389999,25.910000,24.350000,25.629999,25.629999,18693400
2022-09-16,25.000000,25.420000,24.500000,24.920000,24.920000,20162800
2022-09-19,24.780001,25.559999,24.459999,25.420000,25.420000,12122300
2022-09-20,25.170000,25.629999,24.514999,24.760000,24.760000,10758300
2022-09-21,25.020000,25.180000,23.799999,23.910000,23.910000,12241400
2022-09-22,23.879999,24.520000,23.200001,23.209999,23.209999,14433900
2022-09-23,22.990000,23.360001,22.129999,22.590000,22.590000,18155700
2022-09-26,22.639999,23.620001,22.620001,22.809999,22.809999,9341300
2022-09-27,23.240000,23.520000,22.235001,22.639999,22.639999,11686600
2022-09-28,22.610001,24.000000,22.459999,23.840000,23.840000,11520300
2022-09-29,23.209999,23.424999,22.635000,23.190001,23.190001,7278700
2022-09-30,23.000000,23.860001,22.969999,23.299999,23.299999,9389400
2022-10-03,23.780001,24.110001,23.299999,23.700001,23.700001,8870300
2022-10-04,24.420000,24.910000,24.120001,24.900000,24.900000,11200300
2022-10-05,24.360001,24.770000,23.815001,24.629999,24.629999,7799200
2022-10-06,26.030001,26.320000,25.379999,25.830000,25.830000,24410000
2022-10-07,25.469999,25.664000,24.600000,25.120001,25.120001,11097100
2022-10-10,25.030001,25.379999,24.275000,24.650000,24.650000,7129608
